incident_id,incident_name,incident_date,collection,scene_id,scene_datetime,cloud_cover,platform,bbox_minlon,bbox_minlat,bbox_maxlon,bbox_maxlat,self_href
INC-2024-11-17,BCS East-West / Yi Peng 3,2024-11-17,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241112T051653_20241112T051718_056517_06EDC4,2024-11-12T05:17:05.957424Z,,sentinel-1a,12.8032815,53.6723855,17.1009523,55.5620574,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241112T051653_20241112T051718_056517_06EDC4
INC-2024-11-17,BCS East-West / Yi Peng 3,2024-11-17,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241112T051628_20241112T051653_056517_06EDC4,2024-11-12T05:16:40.957019Z,,sentinel-1a,13.1934081,55.163422,17.6600846,57.0556027,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241112T051628_20241112T051653_056517_06EDC4
INC-2024-11-17,BCS East-West / Yi Peng 3,2024-11-17,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241110T164522_20241110T164547_056495_06ECE6,2024-11-10T16:45:34.586232Z,,sentinel-1a,12.5221395,55.0496463,16.9732663,56.9421467,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241110T164522_20241110T164547_056495_06ECE6
INC-2024-11-17,BCS East-West / Yi Peng 3,2024-11-17,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241110T164457_20241110T164522_056495_06ECE6,2024-11-10T16:45:09.584759Z,,sentinel-1a,13.0782249,53.5589626,17.3657385,55.4485068,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241110T164457_20241110T164522_056495_06ECE6
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33UVV_20241123_0_L2A,2024-11-23T10:15:53.518000Z,71.811378,sentinel-2a,13.468702337197627,53.15178716164111,15.149410286875133,54.14800242200601,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33UVV_20241123_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33UWV_20241123_0_L2A,2024-11-23T10:15:49.340000Z,81.700802,sentinel-2a,14.999709109459536,53.149869080836076,16.6803202054733,54.14809511582353,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33UWV_20241123_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33UXV_20241123_0_L2A,2024-11-23T10:15:44.791000Z,97.643733,sentinel-2a,16.495426070518157,53.13917142525565,17.915305692562793,54.13836413872635,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33UXV_20241123_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33UVA_20241123_0_L2A,2024-11-23T10:15:39.269000Z,64.975476,sentinel-2a,13.448848982068785,54.05050562042217,15.152737588642088,55.04688123895489,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33UVA_20241123_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33UWA_20241123_0_L2A,2024-11-23T10:15:35.127000Z,47.082633,sentinel-2a,14.999702631424023,54.04852390275896,16.717718203253156,55.04697704522597,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33UWA_20241123_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33UXA_20241123_0_L2A,2024-11-23T10:15:30.408000Z,58.992243,sentinel-2a,16.52751768935123,54.02713172035401,18.28055851844325,55.03691940322129,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33UXA_20241123_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33UVB_20241123_0_L2A,2024-11-23T10:15:24.901000Z,30.516836,sentinel-2a,13.582634331729796,54.95084703923139,15.156255701709739,55.945626356363995,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33UVB_20241123_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33UWB_20241123_0_L2A,2024-11-23T10:15:20.759000Z,28.681001,sentinel-2a,14.999695781889397,54.94702702190761,16.757259289500833,55.945725417327196,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33UWB_20241123_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33UXB_20241123_0_L2A,2024-11-23T10:15:16.461000Z,35.623589,sentinel-2a,16.561373397835666,54.91501661857887,18.355951547270763,55.93532619039423,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33UXB_20241123_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33VVC_20241123_0_L2A,2024-11-23T10:15:10.110000Z,0.773665,sentinel-2a,14.01897718116214,55.85342023255365,15.159977606596884,56.84370036599074,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33VVC_20241123_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33VWC_20241123_0_L2A,2024-11-23T10:15:06.381000Z,1.101436,sentinel-2a,14.999688535583013,55.844839734670174,16.79908904174642,56.8438028335438,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33VWC_20241123_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33VXC_20241123_0_L2A,2024-11-23T10:15:02.221000Z,6.660174,sentinel-2a,16.597178271971543,55.81174543605945,18.435699185731497,56.83304608941093,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33VXC_20241123_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2B_33UVV_20241121_0_L2A,2024-11-21T10:25:51.121000Z,98.264289,sentinel-2b,13.468702337197627,53.15268578106354,15.149410286875133,54.14800242200601,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_33UVV_20241121_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2B_33UWV_20241121_0_L2A,2024-11-21T10:25:43.556000Z,99.999589,sentinel-2b,14.999709109459536,53.43211312508352,15.4077487631165,54.14809511582353,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_33UWV_20241121_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2B_33UVA_20241121_0_L2A,2024-11-21T10:25:37.321000Z,98.034018,sentinel-2b,13.43461763053571,54.05050562042217,15.152737588642088,55.04688123895489,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_33UVA_20241121_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2B_33UWA_20241121_0_L2A,2024-11-21T10:25:32.370000Z,75.612485,sentinel-2b,14.999702631424023,54.061110810207104,15.940759135474327,55.04697704522597,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_33UWA_20241121_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2B_33UVB_20241121_0_L2A,2024-11-21T10:25:23.214000Z,34.746483,sentinel-2b,13.398579457180215,54.9490751737825,15.156255701709739,55.945626356363995,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_33UVB_20241121_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2B_33UWB_20241121_0_L2A,2024-11-21T10:25:18.202000Z,48.626789,sentinel-2b,14.999695781889397,54.957294930875285,16.492517776005656,55.945725417327196,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_33UWB_20241121_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2B_33VVC_20241121_0_L2A,2024-11-21T10:25:09.114000Z,27.77001,sentinel-2b,13.360455087291061,55.84695730014531,15.159977606596884,56.84370036599074,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_33VVC_20241121_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2B_33VWC_20241121_0_L2A,2024-11-21T10:25:04.001000Z,19.162905,sentinel-2b,14.999688535583013,55.850355424742325,16.79908904174642,56.8438028335438,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_33VWC_20241121_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33UWV_20241120_0_L2A,2024-11-20T10:05:52.326000Z,99.928015,sentinel-2a,15.28005442964981,53.149869080836076,16.6803202054733,54.14592283266055,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33UWV_20241120_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33UXV_20241120_0_L2A,2024-11-20T10:05:48.749000Z,99.975491,sentinel-2a,16.495394841999087,53.11988999045768,18.20924412099358,54.13836413872635,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33UXV_20241120_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33UWA_20241120_0_L2A,2024-11-20T10:05:37.464000Z,98.718655,sentinel-2a,15.683260845713908,54.04852390275896,16.717718203253156,55.04162801874159,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33UWA_20241120_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33UXA_20241120_0_L2A,2024-11-20T10:05:34.171000Z,92.021126,sentinel-2a,16.527484727779417,54.017550959204414,18.28055851844325,55.03691940322129,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33UXA_20241120_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33UWB_20241120_0_L2A,2024-11-20T10:05:23.826000Z,98.02686,sentinel-2a,16.09969263075847,54.94702702190761,16.757259289500833,55.935663801492744,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33UWB_20241120_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33UXB_20241120_0_L2A,2024-11-20T10:05:19.678000Z,98.062581,sentinel-2a,16.561373397835666,54.91501661857887,18.355951547270763,55.93532619039423,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33UXB_20241120_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33VWC_20241120_0_L2A,2024-11-20T10:05:12.850000Z,99.941218,sentinel-2a,16.53177601363495,55.84486247364858,16.773032009669773,56.33316665320414,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33VWC_20241120_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2A_33VXC_20241120_0_L2A,2024-11-20T10:05:05.317000Z,99.999619,sentinel-2a,16.597178271971543,55.81174543605945,18.435699185731497,56.82739246653372,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2A_33VXC_20241120_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2B_33UVV_20241118_0_L2A,2024-11-18T10:15:52.884000Z,99.279982,sentinel-2b,13.468702337197627,53.15178716164111,15.149410286875133,54.14800242200601,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_33UVV_20241118_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-2-l2a,S2B_33UWV_20241118_0_L2A,2024-11-18T10:15:48.708000Z,98.985612,sentinel-2b,14.999709109459536,53.149869080836076,16.6803202054733,54.14809511582353,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_33UWV_20241118_0_L2A
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241124T162907_20241124T162932_056699_06F50D,2024-11-24T16:29:20.308871Z,,sentinel-1a,16.3116627,55.8865498,20.8637542,57.7805962,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241124T162907_20241124T162932_056699_06F50D
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241124T162842_20241124T162907_056699_06F50D,2024-11-24T16:28:55.309167Z,,sentinel-1a,16.8859473,54.3970192,21.2634412,56.2877062,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241124T162842_20241124T162907_056699_06F50D
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241124T051652_20241124T051717_056692_06F4C3,2024-11-24T05:17:05.256168Z,,sentinel-1a,12.8035308,53.672567,17.1018763,55.5622751,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241124T051652_20241124T051717_056692_06F4C3
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241124T051627_20241124T051652_056692_06F4C3,2024-11-24T05:16:40.255532Z,,sentinel-1a,13.1936744,55.1635966,17.6610638,57.0558191,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241124T051627_20241124T051652_056692_06F4C3
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241122T164521_20241122T164546_056670_06F3E8,2024-11-22T16:45:33.669422Z,,sentinel-1a,12.5234668,55.0495889,16.9746324,56.9421057,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241122T164521_20241122T164546_056670_06F3E8
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241122T164456_20241122T164521_056670_06F3E8,2024-11-22T16:45:08.669405Z,,sentinel-1a,13.0794481,53.5589931,17.367523,55.4485568,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241122T164456_20241122T164521_056670_06F3E8
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241119T050841_20241119T050906_056619_06F1DF,2024-11-19T05:08:53.981912Z,,sentinel-1a,14.827119,53.5517822,19.1125258,55.4407172,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241119T050841_20241119T050906_056619_06F1DF
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241119T050816_20241119T050841_056619_06F1DF,2024-11-19T05:08:28.981288Z,,sentinel-1a,15.2159432,55.0426511,19.6687085,56.935061,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241119T050816_20241119T050841_056619_06F1DF
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241117T163720_20241117T163745_056597_06F0F0,2024-11-17T16:37:32.632399Z,,sentinel-1a,14.3104056,55.7663688,18.8429017,57.6600792,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241117T163720_20241117T163745_056597_06F0F0
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241117T163655_20241117T163720_056597_06F0F0,2024-11-17T16:37:07.632977Z,,sentinel-1a,14.8752925,54.2761545,19.2398666,56.1670336,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241117T163655_20241117T163720_056597_06F0F0
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241117T163630_20241117T163655_056597_06F0F0,2024-11-17T16:36:42.632801Z,,sentinel-1a,15.4177449,52.7846108,19.6175232,54.6731359,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241117T163630_20241117T163655_056597_06F0F0
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241117T052502_20241117T052527_056590_06F0B1,2024-11-17T05:25:14.850535Z,,sentinel-1a,10.8183718,53.957935,15.1472074,55.8478136,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241117T052502_20241117T052527_056590_06F0B1
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241117T052437_20241117T052502_056590_06F0B1,2024-11-17T05:24:49.850738Z,,sentinel-1a,11.2122515,55.4481977,15.7077502,57.3410393,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241117T052437_20241117T052502_056590_06F0B1
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241115T165325_20241115T165350_056568_06EFC3,2024-11-15T16:53:37.879090Z,,sentinel-1a,10.7018506,54.4360416,15.083105,56.3276842,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241115T165325_20241115T165350_056568_06EFC3
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241115T165300_20241115T165325_056568_06EFC3,2024-11-15T16:53:12.878789Z,,sentinel-1a,11.246611,52.9446922,15.4668842,54.833193,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241115T165300_20241115T165325_056568_06EFC3
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241114T050034_20241114T050059_056546_06EEEC,2024-11-14T05:00:47.077988Z,,sentinel-1a,16.7820172,53.1626221,21.0273944,55.0522542,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241114T050034_20241114T050059_056546_06EEEC
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241112T162908_20241112T162933_056524_06EE0D,2024-11-12T16:29:20.926677Z,,sentinel-1a,16.3133953,55.8867774,20.8665248,57.7808057,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241112T162908_20241112T162933_056524_06EE0D
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241112T162843_20241112T162908_056524_06EE0D,2024-11-12T16:28:55.927136Z,,sentinel-1a,16.8876401,54.3972541,21.2645713,56.2879247,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241112T162843_20241112T162908_056524_06EE0D
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241112T051653_20241112T051718_056517_06EDC4,2024-11-12T05:17:05.957424Z,,sentinel-1a,12.8032815,53.6723855,17.1009523,55.5620574,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241112T051653_20241112T051718_056517_06EDC4
INC-2024-11-18,C-Lion1 / Yi Peng 3,2024-11-18,sentinel-1-grd,S1A_IW_GRDH_1SDV_20241112T051628_20241112T051653_056517_06EDC4,2024-11-12T05:16:40.957019Z,,sentinel-1a,13.1934081,55.163422,17.6600846,57.0556027,https://earth-search.aws.element84.com/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20241112T051628_20241112T051653_056517_06EDC4
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VMF_20241229_0_L2A,2024-12-29T09:44:06.026000Z,99.940002,sentinel-2b,25.231546057501614,58.54079471243833,27.172563454921526,59.538226395172046,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VMF_20241229_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VNF_20241229_0_L2A,2024-12-29T09:44:00.474000Z,99.92792,sentinel-2b,26.999664031736305,58.54645206805727,28.94052454093893,59.538340148128775,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VNF_20241229_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VMG_20241229_0_L2A,2024-12-29T09:43:51.924000Z,99.997818,sentinel-2b,25.183011341636863,59.43862555360522,27.17730251433196,60.436329865066774,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VMG_20241229_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VNG_20241229_0_L2A,2024-12-29T09:43:46.826000Z,99.930257,sentinel-2b,26.999654805080574,59.43619459514812,28.993774494869033,60.43644778893221,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VNG_20241229_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VMH_20241229_0_L2A,2024-12-29T09:43:37.776000Z,100,sentinel-2b,25.13126743727281,60.336309537374504,27.182355205504056,61.33431117437037,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VMH_20241229_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VNH_20241229_0_L2A,2024-12-29T09:43:33.647000Z,99.874854,sentinel-2b,26.999644977957317,60.33378967715628,29.033377285684377,61.333535748224605,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VNH_20241229_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VMJ_20241229_0_L2A,2024-12-29T09:43:29.085000Z,100,sentinel-2b,25.108474154486082,61.23330840676628,27.182709526103242,61.69900513796339,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VMJ_20241229_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VNJ_20241229_0_L2A,2024-12-29T09:43:27.215000Z,100,sentinel-2b,26.999643926646783,61.24344927480812,28.053793934655427,61.426124951648625,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VNJ_20241229_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VMF_20241226_0_L2A,2024-12-26T09:34:08.585000Z,97.569799,sentinel-2b,25.49704568491333,58.54349850421763,27.172563454921526,59.538226395172046,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VMF_20241226_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VNF_20241226_0_L2A,2024-12-26T09:34:04.234000Z,98.505145,sentinel-2b,26.999664031736305,58.53844807420575,28.94052454093893,59.538340148128775,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VNF_20241226_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VMG_20241226_0_L2A,2024-12-26T09:33:53.878000Z,96.054113,sentinel-2b,26.013244157498306,59.44680793799028,27.17730251433196,60.436329865066774,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VMG_20241226_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VNG_20241226_0_L2A,2024-12-26T09:33:49.854000Z,97.604823,sentinel-2b,26.999654805080574,59.43619459514812,28.993774494869033,60.43644778893221,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VNG_20241226_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VMH_20241226_0_L2A,2024-12-26T09:33:41.207000Z,96.597666,sentinel-2b,26.55293348428188,60.347902657840805,27.182355205504056,61.33431890885549,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VMH_20241226_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VNH_20241226_0_L2A,2024-12-26T09:33:35.612000Z,97.23109,sentinel-2b,26.999648038330015,60.33378967715628,29.05054477263124,61.33431890935434,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VNH_20241226_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VNJ_20241226_0_L2A,2024-12-26T09:33:26.460000Z,97.116572,sentinel-2b,27.119179876700738,61.230722758064786,29.05329050281022,61.67158351321048,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VNJ_20241226_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VMF_20241222_0_L2A,2024-12-22T09:54:02.476000Z,100,sentinel-2b,25.231546057501614,58.541692455941096,26.553186059555077,59.53757749620718,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VMF_20241222_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VMG_20241222_0_L2A,2024-12-22T09:53:48.219000Z,100,sentinel-2b,25.183011341636863,59.439523139275614,27.175485612005538,60.43633226954203,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VMG_20241222_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VNG_20241222_0_L2A,2024-12-22T09:53:38.653000Z,100,sentinel-2b,26.999654805080574,60.10761740515306,27.26363543449692,60.43644778893221,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VNG_20241222_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VMH_20241222_0_L2A,2024-12-22T09:53:38.010000Z,99.999863,sentinel-2b,25.14317548056632,60.336309537374504,27.178832225720292,61.120154405557415,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VMH_20241222_0_L2A
INC-2024-12-25,Estlink 2 / Eagle S,2024-12-25,sentinel-2-l2a,S2B_35VNH_20241222_0_L2A,2024-12-22T09:53:34.930000Z,99.999619,sentinel-2b,26.99965139126312,60.34955173871645,27.441152431385216,60.75472823668914,https://earth-search.aws.element84.com/v1/collections/sentinel-2-l2a/items/S2B_35VNH_20241222_0_L2A
